building,production_method_group,production_method,texture,employment,employment_clergymen,employment_shopkeepers,employment_officers,employment_capitalists,employment_soldiers,employment_aristocrats,employment_peasants,employment_machinists,employment_bureaucrats,employment_laborers,employment_engineers,employment_farmers,employment_clerks,employment_academics,goods_ammunition,goods_small_arms,goods_artillery,goods_tanks,goods_aeroplanes,goods_manowars,goods_ironclads,goods_grain,goods_fish,goods_fabric,goods_wood,goods_groceries,goods_clothes,goods_furniture,goods_paper,goods_services,goods_transportation,goods_electricity,goods_merchant_marine,goods_clippers,goods_steamers,goods_silk,goods_dye,goods_sulfur,goods_coal,goods_iron,goods_lead,goods_hardwood,goods_rubber,goods_oil,goods_engines,goods_steel,goods_glass,goods_fertilizer,goods_tools,goods_explosives,goods_porcelain,goods_meat,goods_fruit,goods_liquor,goods_wine,goods_tea,goods_coffee,goods_sugar,goods_tobacco,goods_opium,goods_automobiles,goods_telephones,goods_radios,goods_luxury_clothes,goods_luxury_furniture,goods_gold,goods_fine_art,unlocking_technologies,replacement_if_valid,is_hidden_when_unavailable,unlocking_principles,disallowing_laws,required_input_goods,unlocking_production_methods,unlocking_geographic_regions,is_default,unlocking_laws,city_lights_color_index,ai_value,unlocking_religions,disallowing_religions,unlocking_identity,low_pop_method,unlocking_company_categories
building_sugar_plantation,pmg_exploitation_sugar,default_labour,gfx/interface/icons/production_method_icons/standard_labor.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,law_slave_trade,,,,,,,,,,,,
building_sugar_plantation,pmg_train_automation_building_sugar_plantation,pm_road_carts,gfx/interface/icons/production_method_icons/no_rail_transport.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_sugar_plantation,pmg_train_automation_building_sugar_plantation,pm_steam_rail_transport,gfx/interface/icons/production_method_icons/rail_transport.dds,-1000,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,railways,,,,,,,,,,,,,,,,
building_banana_plantation,pmg_base_building_banana_plantation,default_building_banana_plantation,gfx/interface/icons/production_method_icons/plantation_production.dds,6000,0,0,0,0,0,0,0,0,0,5000,0,1000,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_banana_plantation,pmg_base_building_banana_plantation,automatic_irrigation_building_banana_plantation,gfx/interface/icons/production_method_icons/automatic_irrigation.dds,5000,0,0,0,0,0,0,0,500,0,3000,0,1500,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,0,0,0.0,0,0,0,0.0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,pumpjacks,,,,,,,,,,,,,,,,
building_banana_plantation,pmg_banana_exploitation,default_labour,gfx/interface/icons/production_method_icons/standard_labor.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,law_slave_trade,,,,,,,,,,,,
building_banana_plantation,pmg_banana_exploitation,slave_exploitation_banana,gfx/interface/icons/production_method_icons/violent_treatment.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,law_slavery_banned+law_colonial_slavery+law_debt_slavery,,,,,,,,,,,,
building_banana_plantation,pmg_banana_exploitation,worker_exploitation_banana,gfx/interface/icons/production_method_icons/exploitative_practices.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,law_right_to_associate+law_corporatized_unions+law_factory_councils+law_guaranteed_liberties+law_regulatory_bodies+law_worker_protections+law_collectivized_agriculture+law_homesteading+law_peasant_proprietorship+law_multicultural+law_wage_subsidies+law_old_age_pension,,,,,,,,,,,,
building_banana_plantation,pmg_train_automation_building_banana_plantation,pm_road_carts,gfx/interface/icons/production_method_icons/no_rail_transport.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_banana_plantation,pmg_train_automation_building_banana_plantation,pm_steam_rail_transport,gfx/interface/icons/production_method_icons/rail_transport.dds,-1000,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,railways,,,,,,,,,,,,,,,,
building_silk_plantation,pmg_base_building_silk_plantation,default_building_silk_plantation,gfx/interface/icons/production_method_icons/plantation_production.dds,5000,0,0,0,0,0,0,0,0,0,4000,0,1000,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_silk_plantation,pmg_base_building_silk_plantation,automatic_irrigation_building_silk_plantation,gfx/interface/icons/production_method_icons/automatic_irrigation.dds,5000,0,0,0,0,0,0,0,500,0,3000,0,1500,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,-5.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,pumpjacks,,,,,,,,,,,,,,,,
building_silk_plantation,pmg_train_automation_building_silk_plantation,pm_road_carts,gfx/interface/icons/production_method_icons/no_rail_transport.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_silk_plantation,pmg_train_automation_building_silk_plantation,pm_steam_rail_transport,gfx/interface/icons/production_method_icons/rail_transport.dds,-1000,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,railways,,,,,,,,,,,,,,,,
building_barrack,pmg_training,pm_no_organization,gfx/interface/icons/production_method_icons/no_specialists.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,law_warrior_caste,,,,True,,,,,,,,
building_barrack,pmg_training,pm_samurai_training,gfx/interface/icons/production_method_icons/samurai_training.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,law_warrior_caste,,,,,,,
building_barrack,pmg_training,pm_general_training,gfx/interface/icons/production_method_icons/cavalry.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,general_staff,,,,law_warrior_caste,,,,True,,,,,,,,
building_barrack,pmg_training,pm_advanced_tactics_training,gfx/interface/icons/production_method_icons/squad_infantry.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,military_statistics,,,,law_warrior_caste,,,,,,,,,,,,
building_barrack,pmg_training,pm_training_streamlining,gfx/interface/icons/production_method_icons/skirmish_infantry.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,wargaming,,,,law_warrior_caste,,,,,,,,,,,,
building_barrack,pmg_training,pm_nco_incorporation,gfx/interface/icons/production_method_icons/nco_incorporation.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,nco_training,,,,law_warrior_caste,,,,,,,,,,,,
building_barrack,pmg_training,pm_mobile_warfare_tactics,gfx/interface/icons/production_method_icons/motorised_logistics.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile_armor,,,,law_warrior_caste,,,,,,,,,,,,
building_conscription_center,pmg_training_conscription,pm_no_organization_conscription,gfx/interface/icons/production_method_icons/no_specialists.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,True,,,,,,,,
building_conscription_center,pmg_training_conscription,pm_general_training_conscription,gfx/interface/icons/production_method_icons/cavalry.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,general_staff,,,,,,,,True,,,,,,,,
building_conscription_center,pmg_training_conscription,pm_advanced_tactics_training_conscription,gfx/interface/icons/production_method_icons/squad_infantry.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,military_statistics,,,,law_peasant_levies+law_warrior_caste,,,,,,,,,,,,
building_conscription_center,pmg_training_conscription,pm_training_streamlining_conscription,gfx/interface/icons/production_method_icons/skirmish_infantry.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,wargaming,,,,law_peasant_levies+law_warrior_caste,,,,,,,,,,,,
building_conscription_center,pmg_training_conscription,pm_nco_incorporation_conscription,gfx/interface/icons/production_method_icons/nco_incorporation.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,nco_training,,,,law_peasant_levies+law_warrior_caste,,,,,,,,,,,,
building_conscription_center,pmg_training_conscription,pm_mobile_warfare_tactics_conscription,gfx/interface/icons/production_method_icons/motorised_logistics.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,mobile_armor,,,,law_peasant_levies+law_warrior_caste,,,,,,,,,,,,
building_naval_fortification,pmg_base_building_naval_fortification,pm_naval_fortification_basic,gfx/interface/icons/production_method_icons/fortification_basic.dds,1000,0,0,100,0,900,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_naval_fortification,pmg_base_building_naval_fortification,pm_naval_fortification_reinforced,gfx/interface/icons/production_method_icons/fortification_reinforced.dds,1000,0,0,150,0,850,0,0,0,0,0,0,0,0,0,0,-5,-3,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-5,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,breech_loading_artillery,,,,,,,,,,,,,,,,
building_naval_fortification,pmg_base_building_naval_fortification,pm_naval_fortification_advanced,gfx/interface/icons/production_method_icons/fortification_advanced.dds,1000,0,0,200,0,800,0,0,0,0,0,0,0,0,0,-5,-5,-5,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-10,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,concrete_fortifications,,,,,,,,,,,,,,,,
building_naval_administration,pmg_base_building_naval_administration,pm_simple_sailor_recruitment,gfx/interface/icons/production_method_icons/no_naval_theory.dds,1000,0,0,100,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_naval_logistics_center,pmg_naval_logistics_center,pm_basic_naval_logistics_center,gfx/interface/icons/production_method_icons/logistics_center.dds,100,0,0,10,0,0,0,0,0,30,60,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_army_logistics_center,pmg_army_logistics_center,pm_basic_army_logistics_center,gfx/interface/icons/production_method_icons/logistics_center.dds,100,0,0,10,0,0,0,0,0,30,60,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_urban_center,pmg_amenities,pm_market_stalls,gfx/interface/icons/production_method_icons/market_stalls.dds,4800,0,400,0,0,0,0,0,0,0,3500,0,0,900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_urban_center,pmg_amenities,pm_market_squares,gfx/interface/icons/production_method_icons/market_squares.dds,4800,0,400,0,0,0,0,0,0,0,3000,0,0,1400,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1.0,0,0.0,0.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,urban_planning,,,,,,,,,,,,,,,,
building_urban_center,pmg_amenities,pm_covered_markets,gfx/interface/icons/production_method_icons/covered_markets.dds,4800,0,400,0,0,0,0,0,0,0,2500,0,0,1900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,-2,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,steel_frame_buildings,,,,,,,,,,,,,,,,
building_urban_center,pmg_amenities,pm_arcades,gfx/interface/icons/production_method_icons/arcades.dds,5000,0,1000,0,0,0,0,0,0,0,1000,0,0,3000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,30.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,-2,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,elevator,,,,,electricity,,,,,,,,,,,
building_urban_center,pmg_street_lighting,pm_no_street_lighting,gfx/interface/icons/production_method_icons/no_street_lighting.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,,,,,,
building_urban_center,pmg_street_lighting,pm_gas_streetlights,gfx/interface/icons/production_method_icons/gas_streetlights.dds,250,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1.0,,,,,,
building_urban_center,pmg_street_lighting,pm_electric_streetlights,gfx/interface/icons/production_method_icons/electric_streetlights.dds,250,0,0,0,0,0,0,0,0,0,200,50,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,10.0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,electrical_generation,,,,,electricity,,,,,2.0,,,,,,
building_urban_center,pmg_public_transport,pm_no_public_transport,gfx/interface/icons/production_method_icons/no_public_transport.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
building_urban_center,pmg_public_transport,pm_public_trams,gfx/interface/icons/production_method_icons/public_trams.dds,-200,0,0,0,0,0,0,0,200,0,-500,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,railways,,,,,,,,,,,,,,,,
building_urban_center,pmg_public_transport,pm_public_motor_carriages,gfx/interface/icons/production_method_icons/public_motor_carriages.dds,-400,0,0,0,0,0,0,0,400,0,-1000,200,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,-1,0,0,0,0,0,0,combustion_engine,,,,,,,,,,,,,,,,
building_urban_center,pmg_urban_clergy,pm_state_urban_clergy,gfx/interface/icons/production_method_icons/ownership_clergy.dds,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,law_state_religion,,,,,,,
building_urban_center,pmg_urban_clergy,pm_free_urban_clergy,gfx/interface/icons/production_method_icons/ownership_bureacrats.dds,250,150,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,law_state_religion+law_state_atheism,,,,,,,,,,,,
building_urban_center,pmg_urban_clergy,pm_no_urban_clergy,gfx/interface/icons/production_method_icons/state_atheism.dds,200,0,0,0,0,0,0,0,0,50,0,0,0,150,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,law_state_atheism,,,,,,,
building_art_academy,pmg_base_building_art_academy,pm_traditional_art,gfx/interface/icons/production_method_icons/traditional_art.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,
building_art_academy,pmg_base_building_art_academy,pm_realist_art,gfx/interface/icons/production_method_icons/realist_art.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,-15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,realism,,,,,,,,,,,,,,,,
building_art_academy,pmg_base_building_art_academy,pm_photographic_art,gfx/interface/icons/production_method_icons/photographic_art.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,-15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,-8,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8,camera,,,,,,,,,,,,,,,,
building_art_academy,pmg_base_building_art_academy,pm_film_art,gfx/interface/icons/production_method_icons/film_art.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,-15,0.0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,film,,,,,electricity,,,,,,,,,,,
building_art_academy,pmg_ownership_building_art_academy,pm_traditional_patronage,gfx/interface/icons/production_method_icons/ownership_aristocrats.dds,5000,0,0,0,0,0,0,0,0,0,1000,0,0,3000,1000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,law_command_economy+law_cooperative_ownership,,,,,,,,,,,,
building_art_academy,pmg_ownership_building_art_academy,pm_bourgeoisie_patronage,gfx/interface/icons/production_method_icons/privately_owned.dds,5000,0,0,0,0,0,0,0,0,0,1000,0,0,2500,1500,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,realism,,,,law_command_economy+law_cooperative_ownership,,,,,,,,,,,,
building_art_academy,pmg_ownership_building_art_academy,pm_independent_artists,gfx/interface/icons/production_method_icons/independent_artists.dds,5000,0,0,0,0,0,0,0,0,0,1000,0,0,2000,2000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,realism,,,,,,,,,,,,,,,,
building_art_academy,pmg_principle_freedom_of_movement_3,pm_principle_freedom_of_movement_3,gfx/interface/icons/production_method_icons/government_run.dds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,principle_freedom_of_movement_3,,,,,,,,,,,,,
